Command line: ../src/biorad -t 100 --affinity data/curation_none.csv --pdb.ignore-charge --pdb ../data/PDBBind_hydrogen --cluster cluster/cluster.align.none -o output_hetatm/curation_none.out --hist.min 0.0 --hist.max 12.0 --hist.bins 1
Reporting the ** unweighted ** statistical metrics
Affinity input data = data/curation_none.csv
PDB data directory = ../data/PDBBind_hydrogen
Clustering file = cluster/cluster.align.none
Force dimer? = false
Ignore hetatom? = false
seed = 1731641208
Num permutations (p-value) = 1000
Num fold = 5
Num trial = 100
Forest size = 100
Forest data bag = 0.5
Forest feature bag = 1
Forest leaf = 1
All training points are equally weighted
Using histogram features
Min histogram distance = 0
Max histogram distance = 12
Num histogram bins = 1
There are 21 amino acid types: 'ALA' 'ARG' 'ASN' 'ASP' 'CYS' 'GLN' 'GLU' 'GLY' 'HIS' 'ILE' 'LEU' 'LYS' 'MET' 'PHE' 'PRO' 'SER' 'THR' 'TRP' 'TYR' 'VAL' 'UNKNOWN'
../data/PDBBind_hydrogen/4wb2.pdb contains 1 protein chain(s): A; DNA or other non-protein chain?
../data/PDBBind_hydrogen/4r8i.pdb contains 1 protein chain(s): A; DNA or other non-protein chain?
Found 1305 protein complexes in ../data/PDBBind_hydrogen
Atom table has 36 entries
Atom type inventory:
	H	3557566
	C	2243346
	O	678343
	N	608363
	S	18583
	P	337
	CA	310
	ZN	238
	SE	207
	MG	142
	NA	68
	FE	38
	CD	35
	F	32
	NI	20
	MN	16
	K	14
	HG	14
	CS	8
	CL	8
	AL	8
	U	5
	CO	5
	AS	5
	PB	4
	Y	3
	CU	3
	V	1
	SR	1
	PT	1
	MO	1
	BR	1
	B	1
Computing hydrogen bond donor atoms ...done.
Computing interface hydrogen bond acceptor atoms ...done.
Removing 1043 PDB records that do not have corresponding affinity values
Read a total of 87 cluster configurations
Found 262 PDB files with associated affinity values
Affinity measurement summary:
	262 Kd affinities
	0 Ki affinities
	0 IC50 affinities
	0 computational scores
Structure summary:
	238 X-ray structures
	24 NMR structures
	0 predicted structures
min_cluster_distance	number_of_clusters	ave_baseline_r	stdev_baseline_r	baseline_p_value	ave_baseline_RMSE	stdev_baseline_RMSE	ave_baseline_R2	stdev_baseline_R2	ave_model_r	stdev_model_r	model_p_value	ave_model_RMSE	stdev_model_RMSE	ave_model_R2	stdev_model_R2	ave_model_R2(baseline)	stdev_model_R2(baseline)
4yn0	-16.2806	-15.1645	0.67276
4yoc	-14.3263	-16.0534	0.556061
4yyp	-15.0885	-14.196	0.625951
4zi2	-14.683	-16.825	1.1133
4zrj	-12.7508	-19.4286	1.35594
4zrk	-13.8155	-13.3652	0.578442
4zrp	-20.1355	-15.0407	0.537518
5abv	-21.3772	-16.3663	0.729936
5ayr	-20.0503	-15.55	0.726394
5ays	-21.4005	-15.0465	0.622725
5c4v	-13.7202	-15.853	0.616284
5chv	-13.4167	-18.8727	0.852422
5ctr	-13.9433	-15.4969	0.764209
5cxb	-18.5051	-15.5286	0.439865
5cyk	-15.2058	-15.7318	0.571916
5djt	-17.8901	-14.9582	0.538624
5dju	-18.2897	-15.5012	0.711688
5e3e	-17.0121	-16.2934	0.555457
5eb1	-15.7816	-15.2334	0.601943
5ee5	-10.5574	-15.0072	0.684976
5ep6	-14.144	-15.7338	0.869489
5et1	-16.0504	-16.3009	0.616817
5fzt	-9.94431	-15.1546	0.507046
5h7y	-15.895	-15.9328	0.543236
5inb	-15.9111	-16.4005	0.406888
5ioh	-14.0665	-16.1296	0.679979
5j28	-15.4606	-16.783	0.63076
5j7c	-22.2887	-14.9506	0.806146
5jds	-19.6247	-14.3006	0.701343
5jlv	-18.0152	-14.7271	0.500168
5jmc	-16.2689	-13.9326	0.760436
5jsb	-15.7126	-15.2258	0.690136
5jsn	-14.0387	-16.7951	0.569965
5jw7	-11.6083	-14.2082	0.801705
5jw9	-16.2689	-16.3525	0.437883
5jyl	-18.5599	-16.19	1.11353
5l8j	-13.1224	-15.4311	0.825088
5lhn	-18.3074	-15.229	0.592927
5li1	-14.5705	-14.8009	0.987378
5m72	-17.2268	-16.9226	0.844184
5ma3	-23.9934	-17.687	0.904075
5ma4	-23.6798	-18.2507	1.12576
5ma5	-24.2637	-18.2941	1.12381
5ma6	-21.9173	-15.245	0.660641
5mad	-20.628	-14.5285	0.670693
5mak	-24.2637	-18.2796	1.12209
5mk0	-12.6841	-14.841	0.60504
5mtj	-14.9002	-15.2301	0.648379
5mtm	-18.7774	-15.5342	0.852628
5mtn	-17.5663	-14.8972	0.778717
5mv8	-13.479	-16.4531	0.645253
5mv9	-13.8155	-16.3067	0.663327
5n88	-13.8056	-14.0652	0.505524
5nqf	-15.5934	-17.127	0.50498
5nqg	-16.8112	-16.8656	0.460838
5nus	-18.3254	-15.8169	0.629537
5nvk	-21.6396	-18.7432	0.819289
5nvl	-21.9272	-18.8843	0.908218
5nvm	-18.0842	-16.1195	0.445963
5nvn	-16.7159	-15.9751	0.484359
5nwm	-17.0344	-15.078	0.686989
5nzz	-13.2849	-13.8072	0.750386
5o2s	-19.3623	-14.9532	0.745787
5o2t	-15.6053	-13.0708	0.827821
5o90	-13.7202	-14.9159	0.747371
5oc7	-17.2268	-13.3969	0.644318
5odw	-22.1504	-17.8479	0.944828
5oen	-18.4207	-15.0327	0.797707
5omn	-18.472	-15.3382	0.830976
5oy9	-12.4938	-15.7919	0.827489
5oyl	-11.8006	-15.8481	0.65232
5sv3	-21.1901	-15.6206	0.953109
5szh	-12.1669	-15.8277	0.699568
5szi	-15.1899	-14.1567	0.689428
5szj	-7.14348	-15.0205	0.761047
5szk	-13.7202	-14.5791	0.860138
5tgh	-13.8668	-14.152	0.488344
5tl6	-9.76199	-14.9462	0.507557
5tl7	-6.28182	-16.187	0.537106
5twa	-16.5336	-16.6596	0.654107
5u4k	-11.1075	-13.8141	0.521071
5ufe	-16.8053	-14.8038	0.596583
5ufq	-18.867	-13.3613	0.676853
5un7	-15.9358	-18.8659	0.971157
5uv8	-15.7745	-16.2865	0.498166
5uwc	-17.8441	-16.0748	0.508653
5v5g	-18.526	-15.5067	0.675668
5v5h	-15.6607	-16.6022	0.679193
5v69	-17.1425	-14.727	0.973166
5v6a	-16.7492	-14.9532	1.00095
5vkl	-15.9959	-13.9762	0.857749
5vko	-19.337	-16.039	0.755998
5w3x	-12.6006	-15.6794	0.645702
5wos	-14.8568	-14.6344	0.54159
5wrv	-14.1302	-17.2505	0.81387
5wy2	-14.4317	-13.7198	0.544582
5xiu	-10.5966	-14.5581	0.55843
5xqz	-11.3059	-16.3257	0.540532
5xv8	-16.455	-15.4914	0.601613
5yr0	-11.7874	-17.116	0.929014
5ywr	-17.0597	-13.2661	0.807735
6aaf	-15.6419	-15.0978	0.64993
6amb	-10.9363	-13.4916	0.617435
6atk	-14.6595	-13.2945	0.704556
6ba6	-8.72791	-14.097	0.554729
6cbp	-11.8696	-14.2633	0.693291
6ch2	-10.4482	-14.5898	0.639385
6ch3	-11.5129	-15.083	0.692652
6e2p	-10.887	-15.0985	0.511525
6fc2	-12.5917	-19.6771	0.860546
6fc3	-17.7275	-16.0712	0.556473
6ff3	-18.1132	-15.1345	0.715846
6fp7	-19.6247	-13.9525	0.6144
6g04	-14.1722	-16.3362	0.675137
6gd5	-19.3883	-14.523	0.667592
6h9n	-14.0387	-16.826	1.02586
6i3f	-17.7126	-20.0237	0.717411
